ID,Name,Gender,Nationality,Date of Birth,Visa Type,Visa Issue Date,Visa Expiry Date,University Degree,Occupation,Marital Status,Employment Status,Employer Name,Annual Income (KWD),Date of Entry to Kuwait,Type of Work,Number of Dependents,Residency Status,Visa Sponsor,Last Entry Date,Previous Visa Type
1.99206E+11,Dalal Albloushi,Female,Non-Kuwaiti,7/29/2002,Student Visa,11/19/2020,8/11/2026,No,Product/process development scientist,Divorced,Employed,Cardenas PLC,23292,8/7/2014,Private,1,Permanent Resident,Barker LLC,7/27/2019,Residency Visa
1.98803E+11,Khalid Almansoori,Male,Non-Kuwaiti,5/20/1987,Work Visa,9/1/2022,1/24/2027,No,"Development worker, international aid",Single,Retired,,0,8/29/2019,Private,3,Permanent Resident,Cervantes-Gilbert,7/7/2020,Student Visa
1.97506E+11,Ahmad Almutairi,Male,Non-Kuwaiti,5/31/1968,Student Visa,3/15/2021,2/5/2026,No,"Accountant, chartered certified",Single,Employed,"Townsend, Martin and Ferguson",36547,4/5/2015,Private,0,Temporary Resident,"Parker, Lyons and Parker",10/17/2021,Work Visa
1.97201E+11,Jaber Alfailakawi,Male,Kuwaiti,12/21/1979,Tourist Visa,4/25/2023,11/17/2026,No,Youth worker,Single,Self-Employed,,20397,12/24/2014,Private,5,Temporary Resident,Evans LLC,6/6/2022,Work Visa
2.00002E+11,Abdullah Alrashidi,Male,Kuwaiti,7/22/1963,Work Visa,4/19/2024,5/22/2026,Yes,Electrical engineer,Married,Employed,Richardson and Sons,34792,2/20/2017,Public,2,Visitor,Cook-Espinoza,10/24/2021,Residency Visa
1.99611E+11,Ahmad Almutairi,Male,Non-Kuwaiti,7/14/1967,Student Visa,5/29/2022,10/9/2026,No,Market researcher,Widowed,Retired,,0,8/7/2023,Public,1,Visitor,Serrano-Wade,8/18/2023,Work Visa
1.97703E+11,Nasser Alhajeri,Male,Kuwaiti,4/16/1974,Residency Visa,2/25/2022,10/23/2025,Yes,Automotive engineer,Single,Employed,"Shaw, Lane and Hess",38927,10/9/2022,Public,0,Visitor,Griffin PLC,12/10/2021,Tourist Visa
1.97802E+11,Nour Alshatti,Female,Kuwaiti,7/17/1994,Residency Visa,1/16/2023,5/30/2026,Yes,Industrial/product designer,Widowed,Retired,,0,8/8/2015,Private,0,Temporary Resident,"Mendez, Phelps and Miller",3/3/2024,Residency Visa
1.99803E+11,Mohammed Alenezi,Male,Kuwaiti,4/25/1967,Student Visa,5/19/2021,8/16/2025,Yes,Fashion designer,Married,Employed,"Singh, Adkins and Monroe",45823,8/23/2016,Public,3,Visitor,Green-Olson,1/2/2020,None
1.96409E+11,Jaber Alfailakawi,Male,Kuwaiti,6/14/1991,Student Visa,6/24/2020,10/5/2025,Yes,"Designer, television/film set",Married,Unemployed,,0,9/18/2016,Public,5,Permanent Resident,Harmon-Hanson,11/13/2019,None
1.96809E+11,Munira Almutawa,Female,Non-Kuwaiti,9/20/1979,Work Visa,12/10/2020,8/22/2026,No,Charity officer,Divorced,Employed,Simpson Ltd,18233,1/10/2018,Private,4,Visitor,Kelly-Vaughan,11/20/2020,Student Visa
1.96403E+11,Mohammed Alenezi,Male,Kuwaiti,5/12/1998,Residency Visa,8/25/2021,2/14/2027,Yes,Soil scientist,Divorced,Self-Employed,,28909,8/20/2019,Public,5,Temporary Resident,Roach Inc,5/28/2021,Tourist Visa
1.98203E+11,Abdulaziz Almutawa,Male,Kuwaiti,9/14/1961,Tourist Visa,1/10/2024,12/14/2024,Yes,"Journalist, newspaper",Single,Self-Employed,,29873,1/13/2024,Private,5,Permanent Resident,Thompson-Frey,5/23/2023,Tourist Visa
1.99011E+11,Mubarak Albloushi,Male,Non-Kuwaiti,11/6/1988,Residency Visa,10/14/2020,7/14/2027,Yes,Quantity surveyor,Divorced,Retired,,0,7/10/2023,Public,0,Temporary Resident,Hernandez-Johnson,4/7/2021,Student Visa
1.97512E+11,Huda Alenezi,Female,Kuwaiti,7/31/1988,Work Visa,9/3/2022,10/2/2024,Yes,Warden/ranger,Single,Self-Employed,,19024,1/20/2015,Private,1,Visitor,Santos-Griffith,8/13/2020,None
1.96005E+11,Mohammed Alenezi,Male,Kuwaiti,4/1/1995,Tourist Visa,11/18/2021,7/29/2024,Yes,Ceramics designer,Single,Self-Employed,,32934,2/25/2020,Private,3,Visitor,Woods and Sons,6/12/2020,Residency Visa
1.97207E+11,Nour Alshatti,Female,Kuwaiti,7/23/1968,Student Visa,3/2/2022,9/11/2025,Yes,"Teacher, music",Divorced,Unemployed,,0,3/8/2019,Public,2,Visitor,Carter-Webster,11/17/2019,Tourist Visa
1.97601E+11,Mohammed Alenezi,Male,Non-Kuwaiti,10/22/2002,Work Visa,10/8/2023,3/19/2026,Yes,Television/film/video producer,Married,Employed,Stokes Inc,38757,4/5/2015,Public,4,Temporary Resident,Jenkins LLC,1/25/2023,Work Visa
1.97604E+11,Salem Alshatti,Male,Kuwaiti,9/12/1992,Student Visa,6/6/2021,10/13/2026,Yes,"Journalist, magazine",Married,Retired,,0,1/14/2023,Private,2,Temporary Resident,"Pruitt, Jackson and Hughes",9/26/2020,Student Visa
1.96804E+11,Abdulaziz Almutawa,Male,Kuwaiti,12/14/1984,Work Visa,8/22/2023,4/27/2027,Yes,Air traffic controller,Divorced,Self-Employed,,44386,1/23/2022,Private,2,Permanent Resident,Smith LLC,8/10/2020,Work Visa
1.99502E+11,Sara Alrashidi,Female,Kuwaiti,5/19/1964,Work Visa,9/24/2021,4/16/2027,No,Archaeologist,Divorced,Employed,Hicks Group,14079,11/8/2017,Public,3,Visitor,Hopkins Ltd,7/5/2021,Tourist Visa
1.99106E+11,Hamad Alajmi,Male,Kuwaiti,1/7/2000,Residency Visa,6/9/2024,3/25/2026,No,IT trainer,Single,Self-Employed,,9757,4/15/2021,Public,4,Permanent Resident,"Mcconnell, Villegas and Cannon",9/5/2020,Tourist Visa
1.97411E+11,Reem Alotaibi,Female,Kuwaiti,11/19/1999,Student Visa,11/13/2023,5/15/2025,Yes,Colour technologist,Married,Self-Employed,,43351,2/3/2023,Private,5,Visitor,George Inc,8/18/2019,None
1.97001E+11,Mishal Alsaad,Male,Non-Kuwaiti,9/25/1974,Residency Visa,8/4/2021,5/6/2027,No,"Civil engineer, consulting",Married,Retired,,0,12/5/2019,Public,4,Temporary Resident,"Dodson, Miller and Williamson",5/2/2020,Work Visa
1.96102E+11,Jaber Alfailakawi,Male,Kuwaiti,9/5/1989,Tourist Visa,2/14/2024,10/19/2024,No,Pathologist,Widowed,Unemployed,,0,2/10/2018,Public,2,Visitor,Huynh Ltd,2/27/2023,None
2.00206E+11,Dalal Albloushi,Female,Non-Kuwaiti,10/30/2001,Residency Visa,2/10/2021,2/26/2026,No,Quantity surveyor,Single,Employed,Cook-Williams,20220,5/4/2017,Private,1,Temporary Resident,"Glenn, Higgins and Jackson",1/17/2023,None
1.96811E+11,Hind Almubarak,Female,Kuwaiti,11/28/1986,Residency Visa,1/10/2024,12/25/2026,Yes,Museum education officer,Widowed,Unemployed,,0,8/19/2017,Private,4,Permanent Resident,"Hinton, Boyer and Brown",3/27/2024,Student Visa
2.00102E+11,Laila Alhaddad,Female,Kuwaiti,10/14/1995,Work Visa,2/4/2024,10/16/2026,Yes,Technical brewer,Divorced,Self-Employed,,46802,10/10/2018,Public,4,Temporary Resident,"Wilson, Collins and Heath",3/28/2021,Work Visa
1.98806E+11,Huda Alenezi,Female,Non-Kuwaiti,10/26/1980,Residency Visa,1/22/2023,5/8/2027,Yes,Magazine features editor,Divorced,Unemployed,,0,1/24/2016,Private,2,Visitor,Bennett Group,5/26/2020,Residency Visa
1.96608E+11,Ahmad Almutairi,Male,Kuwaiti,6/5/1996,Tourist Visa,4/9/2024,8/24/2024,No,Health and safety adviser,Divorced,Employed,Sullivan Group,32901,2/12/2015,Public,1,Permanent Resident,Wilcox-Scott,12/25/2023,Residency Visa
1.96707E+11,Khalid Almansoori,Male,Non-Kuwaiti,11/1/1973,Tourist Visa,4/12/2020,6/12/2027,No,Town planner,Married,Self-Employed,,24926,12/15/2023,Private,5,Permanent Resident,Stanley Inc,5/9/2022,Tourist Visa
1.98805E+11,Khalid Almansoori,Male,Non-Kuwaiti,7/20/1961,Student Visa,10/15/2021,6/3/2027,No,"Teacher, secondary school",Single,Employed,Pittman Inc,18554,11/14/2023,Private,5,Temporary Resident,Wilson Group,5/19/2023,Student Visa
1.99803E+11,Mubarak Albloushi,Male,Kuwaiti,12/24/1959,Student Visa,5/25/2021,12/8/2025,Yes,Tax adviser,Widowed,Retired,,0,5/8/2016,Public,0,Temporary Resident,Evans-Barrett,3/19/2021,None
1.97203E+11,Saad Alotaibi,Male,Non-Kuwaiti,4/9/1977,Student Visa,7/22/2020,9/1/2026,No,Animal technologist,Divorced,Employed,"Yang, Mcdonald and Martin",24162,6/6/2015,Private,5,Temporary Resident,Peterson-Andersen,5/15/2022,None
1.96504E+11,Ali Alshammari,Male,Non-Kuwaiti,3/15/2000,Work Visa,9/3/2022,8/9/2025,No,Financial controller,Widowed,Retired,,0,9/2/2023,Private,2,Temporary Resident,Gray Ltd,3/9/2022,None
1.97905E+11,Sara Alrashidi,Female,Kuwaiti,11/14/1985,Work Visa,3/23/2023,2/5/2026,Yes,Geoscientist,Widowed,Unemployed,,0,7/23/2015,Public,4,Visitor,"Franco, Garcia and Wilson",5/2/2024,Tourist Visa
1.99109E+11,Amina Alhajeri,Female,Kuwaiti,8/18/2005,Tourist Visa,3/26/2024,11/1/2026,No,"Engineer, building services",Married,Employed,Wilson LLC,14719,7/9/2020,Public,3,Permanent Resident,Mendoza-Wilcox,5/2/2022,Work Visa
1.98105E+11,Hamad Alajmi,Male,Kuwaiti,5/21/1968,Student Visa,5/18/2023,12/17/2025,Yes,Sports therapist,Widowed,Retired,,0,12/14/2014,Public,2,Permanent Resident,Carroll Group,8/16/2023,Work Visa
1.99508E+11,Ahmad Almutairi,Male,Kuwaiti,6/21/1973,Residency Visa,6/17/2024,4/30/2027,No,Accommodation manager,Single,Unemployed,,0,5/5/2023,Private,0,Permanent Resident,"Livingston, Schmidt and Oliver",9/4/2020,Residency Visa
1.97807E+11,Ahmad Almutairi,Male,Kuwaiti,3/6/1974,Tourist Visa,6/6/2023,1/24/2027,No,"Scientist, physiological",Married,Self-Employed,,15357,2/21/2023,Public,5,Visitor,Phillips Inc,8/26/2019,Residency Visa
1.96504E+11,Nour Alshatti,Female,Kuwaiti,3/25/2002,Residency Visa,4/21/2020,3/10/2027,Yes,"Research officer, trade union",Divorced,Self-Employed,,22994,8/6/2019,Private,1,Visitor,"Castillo, Aguilar and Hinton",8/9/2022,None
2.00104E+11,Mohammed Alenezi,Male,Kuwaiti,9/24/2000,Tourist Visa,9/14/2022,10/25/2024,Yes,"Accountant, chartered public finance",Divorced,Employed,Summers Inc,28430,11/4/2021,Public,3,Visitor,"Graham, Williams and Brown",10/8/2020,Tourist Visa
1.9651E+11,Fahad Almubarak,Male,Non-Kuwaiti,10/16/1986,Work Visa,3/22/2021,9/12/2024,Yes,Retail merchandiser,Divorced,Retired,,0,3/19/2016,Private,1,Permanent Resident,Christensen LLC,4/29/2022,Residency Visa
1.96505E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,1/27/1999,Residency Visa,5/11/2021,7/2/2025,Yes,Air broker,Widowed,Retired,,0,4/24/2022,Private,2,Permanent Resident,"Walsh, Roberts and Miller",3/16/2024,None
1.99707E+11,Aisha Alshammari,Female,Non-Kuwaiti,10/12/1992,Tourist Visa,3/25/2022,6/7/2026,Yes,"Accountant, chartered management",Divorced,Employed,Fritz-Fields,12007,9/4/2019,Private,5,Visitor,Mitchell-Turner,9/14/2022,None
1.96708E+11,Saad Alotaibi,Male,Non-Kuwaiti,6/21/1970,Tourist Visa,5/21/2021,4/18/2026,No,Cabin crew,Single,Employed,Farmer-Johnston,14435,5/12/2020,Public,4,Visitor,Mccarthy PLC,2/11/2021,Residency Visa
1.97703E+11,Mohammed Alenezi,Male,Non-Kuwaiti,6/26/1968,Tourist Visa,6/8/2021,9/1/2026,Yes,"Editor, commissioning",Divorced,Retired,,0,4/21/2019,Public,1,Permanent Resident,"Brown, Gross and Harris",10/21/2023,None
1.97504E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,12/4/2003,Residency Visa,12/5/2023,9/25/2025,Yes,Medical illustrator,Married,Employed,Lewis and Sons,29066,11/11/2019,Private,5,Temporary Resident,"Garcia, Parrish and Smith",3/22/2024,Tourist Visa
1.97203E+11,Ahmad Almutairi,Male,Non-Kuwaiti,12/23/1961,Residency Visa,11/6/2020,10/3/2025,No,Psychiatrist,Divorced,Unemployed,,0,4/12/2016,Public,0,Visitor,Mckee and Sons,4/4/2024,Work Visa
1.97308E+11,Nour Alshatti,Female,Kuwaiti,12/24/1974,Tourist Visa,12/27/2022,2/4/2027,No,"Research officer, trade union",Married,Self-Employed,,49602,6/23/2017,Private,1,Temporary Resident,"Campbell, Lee and Gonzalez",12/8/2023,Tourist Visa
1.98005E+11,Laila Alhaddad,Female,Kuwaiti,3/7/1965,Tourist Visa,11/27/2021,12/4/2024,No,"Surveyor, building",Widowed,Self-Employed,,41000,2/26/2024,Private,4,Permanent Resident,"Donovan, Jordan and Lee",3/9/2020,Tourist Visa
1.96905E+11,Hessa Alsaad,Female,Kuwaiti,6/6/1998,Tourist Visa,6/10/2023,8/18/2024,No,Chief Marketing Officer,Married,Retired,,0,2/19/2021,Public,2,Visitor,Taylor LLC,7/17/2023,Student Visa
2.00008E+11,Sara Alrashidi,Female,Kuwaiti,10/30/1958,Residency Visa,9/22/2022,8/22/2025,No,Operations geologist,Divorced,Self-Employed,,32563,12/12/2020,Public,0,Visitor,Allison-Martin,9/8/2020,Residency Visa
1.97507E+11,Huda Alenezi,Female,Kuwaiti,10/11/1974,Student Visa,2/28/2021,12/8/2024,Yes,"Designer, jewellery",Single,Employed,"Hamilton, James and Holmes",12358,3/8/2015,Public,2,Permanent Resident,Cowan Inc,10/1/2022,Work Visa
1.98811E+11,Nasser Alhajeri,Male,Kuwaiti,5/8/1998,Work Visa,6/6/2024,1/2/2025,No,Statistician,Married,Unemployed,,0,8/6/2022,Private,4,Temporary Resident,"Davis, Rivera and Shaw",1/19/2024,Tourist Visa
2.00306E+11,Amina Alhajeri,Female,Kuwaiti,5/24/1966,Residency Visa,10/13/2023,7/25/2025,No,"Psychologist, counselling",Divorced,Retired,,0,7/25/2023,Private,5,Permanent Resident,Archer-Davis,6/18/2021,Student Visa
1.9771E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,11/18/1962,Work Visa,6/24/2024,10/25/2026,No,Electronics engineer,Single,Employed,Mayer-Palmer,18519,9/18/2016,Public,3,Temporary Resident,"Hamilton, Thomas and Robinson",12/13/2023,Work Visa
2.00108E+11,Nasser Alhajeri,Male,Kuwaiti,9/21/2002,Student Visa,12/3/2020,1/4/2027,Yes,"Merchandiser, retail",Divorced,Retired,,0,10/12/2017,Private,3,Visitor,Garcia Inc,12/18/2019,Residency Visa
1.96503E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,5/14/1961,Residency Visa,5/21/2023,12/7/2025,No,"Psychologist, occupational",Single,Self-Employed,,28800,8/8/2018,Private,5,Permanent Resident,Smith and Sons,7/13/2022,Residency Visa
1.98702E+11,Nasser Alhajeri,Male,Kuwaiti,8/15/1971,Work Visa,3/11/2023,7/13/2025,Yes,"Designer, textile",Single,Unemployed,,0,2/6/2018,Public,4,Permanent Resident,"Burns, Johnson and Flores",3/16/2020,Residency Visa
1.96711E+11,Nasser Alhajeri,Male,Non-Kuwaiti,5/31/1975,Residency Visa,6/27/2022,4/3/2025,No,Brewing technologist,Widowed,Retired,,0,12/23/2017,Private,4,Temporary Resident,"Ellis, Bailey and Wright",1/11/2021,Work Visa
1.97909E+11,Sara Alrashidi,Female,Kuwaiti,1/9/1969,Student Visa,10/28/2022,8/23/2026,Yes,"Psychologist, clinical",Single,Self-Employed,,29768,4/9/2021,Public,5,Visitor,Matthews LLC,1/2/2023,Tourist Visa
1.96806E+11,Salem Alshatti,Male,Kuwaiti,5/4/1973,Residency Visa,10/4/2023,4/23/2026,No,Air broker,Single,Employed,Ramirez Group,17227,9/23/2018,Private,2,Permanent Resident,"Guerrero, Lopez and Berry",9/27/2019,Tourist Visa
1.96901E+11,Fahad Almubarak,Male,Non-Kuwaiti,6/7/1981,Tourist Visa,9/18/2022,1/21/2025,No,"Psychologist, prison and probation services",Divorced,Self-Employed,,17176,6/12/2015,Public,5,Permanent Resident,"Delgado, Byrd and Smith",7/26/2020,Student Visa
1.97204E+11,Munira Almutawa,Female,Non-Kuwaiti,4/1/1986,Student Visa,4/14/2023,1/21/2026,Yes,Music tutor,Single,Retired,,0,3/28/2024,Private,3,Permanent Resident,King PLC,1/5/2024,Student Visa
1.96009E+11,Yousef Alhaddad,Male,Non-Kuwaiti,6/19/1994,Tourist Visa,11/17/2023,10/3/2024,No,Writer,Widowed,Unemployed,,0,4/9/2020,Private,1,Visitor,Decker-Newman,12/7/2020,Work Visa
1.9671E+11,Mohammed Alenezi,Male,Non-Kuwaiti,5/5/1986,Student Visa,11/26/2020,12/14/2024,No,Careers information officer,Divorced,Employed,"Marshall, Stephenson and Smith",31118,6/14/2020,Public,5,Temporary Resident,"Contreras, Richardson and Taylor",12/17/2020,None
1.97303E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,2/18/1964,Tourist Visa,1/26/2021,3/17/2025,No,Arts development officer,Single,Self-Employed,,21855,12/14/2014,Public,3,Permanent Resident,Walker-Smith,9/28/2023,None
1.96103E+11,Ahmad Almutairi,Male,Kuwaiti,9/5/1983,Tourist Visa,3/25/2024,1/31/2025,No,"Psychologist, counselling",Widowed,Unemployed,,0,6/10/2016,Private,2,Permanent Resident,Carroll-Garza,3/15/2021,Tourist Visa
1.98809E+11,Fatma Almutairi,Female,Kuwaiti,8/28/1998,Tourist Visa,2/13/2024,1/7/2025,Yes,Television production assistant,Married,Employed,Medina and Sons,45601,12/6/2014,Private,3,Visitor,"Johnson, Jackson and Shields",2/27/2024,Residency Visa
1.99311E+11,Munira Almutawa,Female,Non-Kuwaiti,7/19/1964,Work Visa,10/4/2023,3/9/2026,No,Charity fundraiser,Single,Retired,,0,7/31/2018,Private,1,Visitor,Howell Group,5/1/2021,Work Visa
1.99002E+11,Reem Alotaibi,Female,Kuwaiti,12/23/1979,Student Visa,7/2/2021,8/13/2026,Yes,"Clinical scientist, histocompatibility and immunogenetics",Single,Employed,"Palmer, Camacho and Johnson",14760,8/29/2022,Public,1,Temporary Resident,Finley Inc,5/17/2023,Work Visa
1.98711E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,5/16/2002,Student Visa,10/27/2021,3/13/2026,Yes,"Teacher, music",Married,Employed,Roach PLC,7830,10/6/2023,Private,4,Permanent Resident,Nelson LLC,8/26/2020,None
1.96506E+11,Fahad Almubarak,Male,Non-Kuwaiti,12/20/1984,Student Visa,6/20/2021,4/18/2025,Yes,"Designer, ceramics/pottery",Divorced,Self-Employed,,28644,7/30/2021,Private,1,Temporary Resident,Peters-Martin,10/20/2020,Residency Visa
1.98412E+11,Ahmad Almutairi,Male,Non-Kuwaiti,11/23/1966,Student Visa,12/15/2020,12/1/2025,No,Printmaker,Divorced,Unemployed,,0,4/29/2020,Public,0,Temporary Resident,"Rangel, Lloyd and Galloway",11/18/2019,Tourist Visa
1.97206E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,4/26/1993,Student Visa,12/17/2022,8/30/2026,No,"Designer, graphic",Married,Employed,"Hart, Williams and Tate",49239,6/15/2019,Public,4,Visitor,White-Quinn,6/3/2024,Residency Visa
1.96206E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,9/24/1980,Tourist Visa,2/2/2021,8/29/2024,Yes,Tax inspector,Married,Retired,,0,7/19/2016,Public,0,Permanent Resident,Wright-Elliott,7/15/2020,Residency Visa
1.97905E+11,Zainab Alkhateeb,Female,Kuwaiti,2/5/1962,Work Visa,5/21/2024,10/26/2026,Yes,Animal nutritionist,Widowed,Self-Employed,,6549,11/6/2014,Public,2,Temporary Resident,Knight Inc,6/5/2024,None
1.96801E+11,Ahmad Almutairi,Male,Non-Kuwaiti,8/24/1963,Tourist Visa,7/20/2021,5/17/2025,No,Company secretary,Single,Retired,,0,1/12/2017,Public,1,Permanent Resident,"Adkins, Bright and Blackburn",4/1/2023,Work Visa
1.99505E+11,Munira Almutawa,Female,Non-Kuwaiti,11/11/1961,Residency Visa,10/6/2023,11/14/2025,Yes,Armed forces logistics/support/administrative officer,Widowed,Employed,Martin-Meyer,22049,3/4/2024,Private,2,Visitor,Garner-Williams,5/7/2023,Work Visa
1.99805E+11,Salem Alshatti,Male,Non-Kuwaiti,7/24/1978,Tourist Visa,11/21/2021,12/16/2025,Yes,Podiatrist,Single,Self-Employed,,35862,9/8/2015,Public,4,Visitor,"Martin, Walker and Floyd",9/3/2019,Work Visa
1.97206E+11,Jana Alfailakawi,Female,Non-Kuwaiti,10/25/1978,Student Visa,11/25/2021,6/18/2027,No,Midwife,Widowed,Unemployed,,0,11/7/2022,Private,4,Visitor,Miller-Russell,3/25/2024,Student Visa
1.97101E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,1/3/1961,Tourist Visa,6/22/2023,1/24/2027,No,"Lighting technician, broadcasting/film/video",Divorced,Self-Employed,,26047,12/1/2023,Public,1,Temporary Resident,Martinez Inc,1/7/2021,Work Visa
1.96905E+11,Abdullah Alrashidi,Male,Non-Kuwaiti,2/8/1970,Work Visa,12/30/2023,5/3/2027,Yes,Community education officer,Single,Employed,Lee-Stein,44270,9/2/2014,Private,2,Permanent Resident,Hall-Smith,10/21/2023,Tourist Visa
1.99711E+11,Hessa Alsaad,Female,Non-Kuwaiti,11/16/1965,Work Visa,7/12/2021,7/28/2025,Yes,Meteorologist,Married,Employed,Jones Inc,16225,1/3/2016,Public,0,Visitor,Watts-Lopez,3/28/2021,None
2.00202E+11,Hind Almubarak,Female,Non-Kuwaiti,12/17/1983,Tourist Visa,5/18/2020,4/11/2025,No,Pathologist,Divorced,Employed,Baker-George,45209,8/12/2023,Private,3,Permanent Resident,Thomas PLC,9/22/2021,Tourist Visa
1.98807E+11,Mohammed Alenezi,Male,Kuwaiti,7/22/1982,Work Visa,7/2/2024,3/12/2026,No,Research scientist (medical),Married,Retired,,0,1/20/2023,Public,1,Permanent Resident,Hanna Group,11/20/2021,Student Visa
1.96501E+11,Ali Alshammari,Male,Kuwaiti,12/1/1977,Student Visa,4/8/2022,9/11/2026,Yes,Volunteer coordinator,Married,Unemployed,,0,11/23/2018,Public,1,Permanent Resident,Howell-Hurley,6/11/2020,Residency Visa
1.96004E+11,Ali Alshammari,Male,Non-Kuwaiti,3/25/1970,Work Visa,6/23/2022,1/24/2027,No,"Civil engineer, consulting",Married,Self-Employed,,18890,7/28/2017,Private,5,Permanent Resident,Martinez Inc,8/29/2022,Work Visa
1.97107E+11,Aisha Alshammari,Female,Kuwaiti,6/12/1989,Work Visa,4/3/2024,10/24/2025,Yes,Best boy,Widowed,Retired,,0,4/1/2019,Public,5,Visitor,Howard-Mccarthy,12/8/2022,Tourist Visa
1.98712E+11,Khalid Almansoori,Male,Non-Kuwaiti,3/28/2003,Tourist Visa,10/20/2020,9/11/2025,Yes,"Engineer, automotive",Married,Unemployed,,0,3/22/2018,Private,5,Visitor,Orr-Martinez,8/22/2019,Tourist Visa
1.96203E+11,Ali Alshammari,Male,Kuwaiti,7/18/1987,Tourist Visa,3/7/2020,12/30/2024,No,Company secretary,Married,Employed,"Bartlett, Short and Butler",48828,4/15/2017,Private,3,Permanent Resident,Wilson-Davis,2/7/2020,Student Visa
1.99812E+11,Fatma Almutairi,Female,Kuwaiti,6/15/1971,Student Visa,3/7/2024,3/19/2026,No,"Editor, film/video",Divorced,Unemployed,,0,2/2/2015,Public,2,Permanent Resident,Stewart Inc,2/5/2024,None
1.97705E+11,Aisha Alshammari,Female,Non-Kuwaiti,10/23/2002,Tourist Visa,5/9/2022,10/11/2026,No,"Programmer, systems",Widowed,Unemployed,,0,1/31/2018,Private,3,Permanent Resident,"Parrish, Lynch and Conner",7/3/2022,Work Visa
1.97202E+11,Laila Alhaddad,Female,Non-Kuwaiti,2/24/1975,Tourist Visa,8/18/2023,4/28/2027,No,Administrator,Single,Retired,,0,6/21/2024,Private,5,Temporary Resident,"Phelps, Macdonald and Gilmore",9/11/2021,Work Visa
1.97904E+11,Mubarak Albloushi,Male,Non-Kuwaiti,11/30/1964,Tourist Visa,5/2/2020,1/8/2026,No,"Research officer, political party",Married,Retired,,0,10/9/2017,Private,0,Temporary Resident,Jones PLC,1/29/2024,Residency Visa
2.00201E+11,Huda Alenezi,Female,Non-Kuwaiti,11/25/1966,Residency Visa,2/19/2022,11/24/2024,No,Pensions consultant,Divorced,Self-Employed,,9450,8/5/2020,Private,3,Visitor,"Wilson, Castro and Cortez",5/2/2021,Residency Visa
1.99302E+11,Hessa Alsaad,Female,Non-Kuwaiti,10/22/1986,Work Visa,1/25/2024,9/5/2025,Yes,"Sound technician, broadcasting/film/video",Widowed,Unemployed,,0,9/10/2022,Public,1,Temporary Resident,Walker PLC,7/15/2024,None
1.9741E+11,Hind Almubarak,Female,Non-Kuwaiti,5/17/1969,Student Visa,5/11/2020,2/23/2026,No,Copy,Single,Self-Employed,,9003,6/14/2017,Private,1,Permanent Resident,"Foster, Yu and Osborn",2/2/2024,Student Visa
1.98808E+11,Salem Alshatti,Male,Kuwaiti,6/9/1992,Residency Visa,1/8/2024,6/10/2025,Yes,"Therapist, occupational",Single,Unemployed,,0,12/7/2016,Private,2,Visitor,Peck-Shaffer,9/30/2020,Work Visa
1.9961E+11,Hind Almubarak,Female,Kuwaiti,9/11/1998,Student Visa,2/5/2024,1/28/2027,Yes,"Administrator, sports",Widowed,Retired,,0,7/28/2016,Public,4,Visitor,Carrillo-Rose,9/6/2019,Student Visa
1.99702E+11,Amina Alhajeri,Female,Non-Kuwaiti,9/8/1993,Tourist Visa,7/5/2024,6/17/2027,No,Counselling psychologist,Divorced,Employed,Phillips-Sosa,17295,10/23/2019,Public,3,Permanent Resident,Love-Larsen,12/11/2023,Tourist Visa
